Distance (m),Elevation (m),Latitude,Longitude
1046.9027269283972,301.7749938964844,44.93803520959332,-93.01794495697584
1049.9110680977317,302.7093505859375,44.93803223386508,-93.01790701213588
1052.9194092670662,303.7260437011719,44.93802925812427,-93.01786906729984
1055.9277504364006,304.5444030761719,44.93802628237091,-93.01783112246773
1058.9360916057353,305.1426086425781,44.93802330660496,-93.01779317763959
1061.9444327750698,305.6611633300781,44.93802033082645,-93.01775523281538
1064.9527739444043,306.008544921875,44.9380173550354,-93.01771728799508
1067.9611151137387,306.2008361816406,44.93801437923177,-93.01767934317871
1070.9694562830732,306.4075927734375,44.93801140341557,-93.01764139836627
1073.9777974524077,306.6714782714844,44.93800842758682,-93.01760345355774
1076.9861386217422,306.9527587890625,44.93800545174549,-93.0175655087532
1079.9944797910766,307.3272094726562,44.9380024758916,-93.01752756395257
1083.002820960411,307.7879943847656,44.93799950002514,-93.01748961915587
1086.0111621297456,308.2722473144531,44.93799652414612,-93.01745167436314
1089.01950329908,308.7503662109375,44.93799354825454,-93.01741372957429
1092.0278444684145,309.2172241210938,44.93799057235039,-93.01737578478941
1095.036185637749,309.674072265625,44.93798759643368,-93.0173378400084
1098.0445268070835,309.9562377929688,44.9379846205044,-93.01729989523142
1101.052867976418,310.2398071289062,44.93798164456256,-93.0172619504583
1104.0612091457524,310.4570007324219,44.93797866860815,-93.01722400568917
1107.0695503150869,310.6200866699219,44.93797569264119,-93.0171860609239
1110.0778914844213,310.7440185546875,44.93797271666165,-93.01714811616262
